id_gol,id_partido,anio,id_seleccion,equipo,id_jugador,jugador,minuto,es_penal,es_autogol
1,1,1930,36,Francia,3966,Lucien Laurent,19,NO,NO
2,1,1930,36,Francia,3963,Marcel Langiller,40,NO,NO
3,1,1930,36,Francia,3988,Andre Maschinot,43,NO,NO
4,1,1930,36,Francia,3988,Andre Maschinot,87,NO,NO
5,1,1930,56,México,7679,Juan Carreno,70,NO,NO
6,2,1930,6,Argentina,5694,Luis Monti,81,NO,NO
7,3,1930,17,Chile,786,Carlos Vidal,3,NO,NO
8,3,1930,17,Chile,7854,Manuel Rosas,51,NO,SI
9,3,1930,17,Chile,786,Carlos Vidal,65,NO,NO
10,4,1930,6,Argentina,5415,Guillermo Stabile,8,NO,NO
11,4,1930,6,Argentina,5445,Adolfo Zumelzu,12,NO,NO
12,4,1930,6,Argentina,5415,Guillermo Stabile,17,NO,NO
13,4,1930,6,Argentina,5434,Francisco Varallo,53,NO,NO
14,4,1930,6,Argentina,5445,Adolfo Zumelzu,55,NO,NO
15,4,1930,6,Argentina,5415,Guillermo Stabile,80,NO,NO
16,4,1930,56,México,7854,Manuel Rosas,42,SI,NO
17,4,1930,56,México,7854,Manuel Rosas,65,NO,NO
18,4,1930,56,México,7732,Roberto Gayon,75,NO,NO
19,5,1930,17,Chile,766,Guillermo Subiabre,65,NO,NO
20,6,1930,6,Argentina,5415,Guillermo Stabile,12,NO,NO
21,6,1930,6,Argentina,5415,Guillermo Stabile,13,NO,NO
22,6,1930,6,Argentina,5246,Mario Evaristo,51,NO,NO
23,6,1930,17,Chile,766,Guillermo Subiabre,15,NO,NO
24,7,1930,,Yugoslavia,3749,Aleksandar Tirnanic,21,NO,NO
25,7,1930,,Yugoslavia,3544,Ivica Bek,30,NO,NO
26,7,1930,11,Brasil,1767,Preguinho,62,NO,NO
27,8,1930,,Yugoslavia,3544,Ivica Bek,60,NO,NO
28,8,1930,,Yugoslavia,3645,Blagoje Marjanovic,65,NO,NO
29,8,1930,,Yugoslavia,3544,Ivica Bek,67,NO,NO
30,8,1930,,Yugoslavia,3760,Djordje Vujadinovic,85,NO,NO
31,9,1930,11,Brasil,1729,Moderato,37,NO,NO
32,9,1930,11,Brasil,1767,Preguinho,67,NO,NO
33,9,1930,11,Brasil,1729,Moderato,73,NO,NO
34,9,1930,11,Brasil,1767,Preguinho,83,NO,NO
35,10,1930,68,Rumania,1875,Adalbert Desu,1,NO,NO
36,10,1930,68,Rumania,1946,Constantin Stanciu,79,NO,NO
37,10,1930,68,Rumania,1897,Nicolae Kovacs,89,NO,NO
38,10,1930,63,Perú,2216,Luis Souza,75,NO,NO
39,11,1930,80,Uruguay,5838,Hector Castro,60,NO,NO
40,12,1930,80,Uruguay,5861,Pablo Dorado,7,NO,NO
41,12,1930,80,Uruguay,5995,Hector Scarone,24,NO,NO
42,12,1930,80,Uruguay,5810,Juan Anselmo,30,NO,NO
43,12,1930,80,Uruguay,5842,Pedro Cea,35,NO,NO
44,13,1930,35,Estados Unidos,2844,Bart Mcghee,23,NO,NO
45,13,1930,35,Estados Unidos,2799,Tom Florie,45,NO,NO
46,13,1930,35,Estados Unidos,2861,Bert Patenaude,69,NO,NO
47,14,1930,35,Estados Unidos,2861,Bert Patenaude,10,NO,NO
48,14,1930,35,Estados Unidos,2861,Bert Patenaude,15,NO,NO
49,14,1930,35,Estados Unidos,2861,Bert Patenaude,50,NO,NO
50,15,1930,62,Paraguay,4434,Luis Vargas Pena,40,NO,NO
51,34,1930,6,Argentina,5694,Luis Monti,20,NO,NO
52,34,1930,6,Argentina,5403,Alejandro Scopelli,56,NO,NO
53,34,1930,6,Argentina,5415,Guillermo Stabile,69,NO,NO
54,34,1930,6,Argentina,5363,Carlos Peucelle,80,NO,NO
55,34,1930,6,Argentina,5363,Carlos Peucelle,85,NO,NO
56,34,1930,6,Argentina,5415,Guillermo Stabile,87,NO,NO
57,34,1930,35,Estados Unidos,2761,Jim Brown,89,NO,NO
58,34,1930,80,Uruguay,5842,Pedro Cea,18,NO,NO
59,34,1930,80,Uruguay,5810,Juan Anselmo,20,NO,NO
60,34,1930,80,Uruguay,5810,Juan Anselmo,31,NO,NO
61,34,1930,80,Uruguay,5900,Victoriano Iriarte,61,NO,NO
62,34,1930,80,Uruguay,5842,Pedro Cea,67,NO,NO
63,34,1930,80,Uruguay,5842,Pedro Cea,72,NO,NO
64,34,1930,,Yugoslavia,3721,Branislav Sekulic,4,NO,NO
65,34,1930,6,Argentina,5363,Carlos Peucelle,20,NO,NO
66,34,1930,6,Argentina,5415,Guillermo Stabile,37,NO,NO
67,34,1930,80,Uruguay,5861,Pablo Dorado,12,NO,NO
68,34,1930,80,Uruguay,5842,Pedro Cea,57,NO,NO
69,34,1930,80,Uruguay,5900,Victoriano Iriarte,68,NO,NO
70,34,1930,80,Uruguay,5838,Hector Castro,89,NO,NO
71,52,1934,1,Alemania,6178,Stanislaus Kobierski,25,NO,NO
72,52,1934,1,Alemania,6283,Otto Siffling,49,NO,NO
73,52,1934,1,Alemania,6077,Edmund Conen,66,NO,NO
74,52,1934,1,Alemania,6077,Edmund Conen,70,NO,NO
75,52,1934,1,Alemania,6077,Edmund Conen,87,NO,NO
76,52,1934,13,Bélgica,6753,Bernard Voorhoof,29,NO,NO
77,52,1934,13,Bélgica,6753,Bernard Voorhoof,43,NO,NO
78,52,1934,73,Suecia,3424,Sven Jonasson,9,NO,NO
79,52,1934,73,Suecia,3424,Sven Jonasson,67,NO,NO
80,52,1934,73,Suecia,3438,Knut Kroon,79,NO,NO
81,52,1934,6,Argentina,5184,Ernesto Belis,4,NO,NO
82,52,1934,6,Argentina,5260,Alberto Galateo,48,NO,NO
83,52,1934,51,Italia,5757,Angelo Schiavio,18,NO,NO
84,52,1934,51,Italia,5713,Raimundo Orsi,20,NO,NO
85,52,1934,51,Italia,5757,Angelo Schiavio,29,NO,NO
86,52,1934,51,Italia,5627,Giovanni Ferrari,63,NO,NO
87,52,1934,51,Italia,5757,Angelo Schiavio,64,NO,NO
88,52,1934,51,Italia,5713,Raimundo Orsi,69,NO,NO
89,52,1934,51,Italia,5689,Giuseppe Meazza,90,NO,NO
90,52,1934,35,Estados Unidos,2788,Aldo Donelli,57,NO,NO
91,52,1934,42,Hungría,7615,Pal Teleki,11,NO,NO
92,52,1934,42,Hungría,7618,Geza Toldi,27,NO,NO
93,52,1934,42,Hungría,7631,Jeno Vincze,53,NO,NO
94,52,1934,42,Hungría,7618,Geza Toldi,61,NO,NO
95,52,1934,28,Egipto,2084,Abdulrahman Fawzi,31,NO,NO
96,52,1934,28,Egipto,2084,Abdulrahman Fawzi,39,NO,NO
97,52,1934,34,España,4949,Iraragorri,18,SI,NO
98,52,1934,34,España,4949,Iraragorri,25,NO,NO
99,52,1934,34,España,4964,Isidro Langara,29,NO,NO
100,52,1934,11,Brasil,1690,Leonidas,55,NO,NO
101,52,1934,,Checoslovaquia,560,Antonin Puc,50,NO,NO
102,52,1934,,Checoslovaquia,537,Oldrich Nejedly,67,NO,NO
103,52,1934,68,Rumania,1877,Stefan Dobay,11,NO,NO
104,52,1934,74,Suiza,8129,Leopold Kielholz,7,NO,NO
105,52,1934,74,Suiza,8129,Leopold Kielholz,43,NO,NO
106,52,1934,74,Suiza,8033,Andre Abegglen,69,NO,NO
107,52,1934,60,Paises Bajos,6480,Kick Smit,19,NO,NO
108,52,1934,60,Paises Bajos,6526,Leen Vente,84,NO,NO
109,52,1934,8,Austria,4647,Matthias Sindelar,44,NO,NO
110,52,1934,8,Austria,4639,Toni Schall,93,NO,NO
111,52,1934,8,Austria,4552,Josef Bican,109,NO,NO
112,52,1934,36,Francia,3998,Jean Nicolas,18,NO,NO
113,52,1934,36,Francia,4067,Georges Verriest,116,SI,NO
114,52,1934,,Checoslovaquia,585,Frantisek Svoboda,24,NO,NO
115,52,1934,,Checoslovaquia,585,Frantisek Svoboda,49,NO,NO
116,52,1934,,Checoslovaquia,537,Oldrich Nejedly,82,NO,NO
117,52,1934,74,Suiza,8129,Leopold Kielholz,18,NO,NO
118,52,1934,74,Suiza,8125,Willy Jaeggi,78,NO,NO
119,52,1934,8,Austria,4586,Johann Horvath,8,NO,NO
120,52,1934,8,Austria,4669,Karl Zischek,51,NO,NO
121,52,1934,42,Hungría,7596,Gyorgy Sarosi,60,SI,NO
122,52,1934,1,Alemania,6146,Karl Hohmann,60,NO,NO
123,52,1934,1,Alemania,6146,Karl Hohmann,63,NO,NO
124,52,1934,73,Suecia,3372,Gosta Dunker,82,NO,NO
125,52,1934,51,Italia,5627,Giovanni Ferrari,44,NO,NO
126,52,1934,34,España,7836,Luis Regueiro,30,NO,NO
127,52,1934,51,Italia,5689,Giuseppe Meazza,11,NO,NO
128,52,1934,,Checoslovaquia,537,Oldrich Nejedly,21,NO,NO
129,52,1934,,Checoslovaquia,537,Oldrich Nejedly,69,NO,NO
130,52,1934,,Checoslovaquia,537,Oldrich Nejedly,80,NO,NO
131,52,1934,1,Alemania,6234,Rudolf Noack,62,NO,NO
132,52,1934,51,Italia,5653,Enrique Guaita,19,NO,NO
133,52,1934,8,Austria,4586,Johann Horvath,28,NO,NO
134,52,1934,8,Austria,4646,Karl Sesta,54,NO,NO
135,52,1934,1,Alemania,6198,Ernest Lehner,1,NO,NO
136,52,1934,1,Alemania,6077,Edmund Conen,27,NO,NO
137,52,1934,1,Alemania,6198,Ernest Lehner,42,NO,NO
138,52,1934,51,Italia,5713,Raimundo Orsi,81,NO,NO
139,52,1934,51,Italia,5757,Angelo Schiavio,95,NO,NO
140,52,1934,,Checoslovaquia,560,Antonin Puc,76,NO,NO
141,71,1938,74,Suiza,8033,Andre Abegglen,43,NO,NO
142,71,1938,1,Alemania,6102,Josef Gauchel,29,NO,NO
143,71,1938,36,Francia,4064,Emile Veinante,1,NO,NO
144,71,1938,36,Francia,3998,Jean Nicolas,16,NO,NO
145,71,1938,36,Francia,3998,Jean Nicolas,69,NO,NO
146,71,1938,13,Bélgica,6638,Henri Isemborghs,38,NO,NO
147,71,1938,51,Italia,5630,Pietro Ferraris,2,NO,NO
148,71,1938,51,Italia,5732,Silvio Piola,94,NO,NO
149,71,1938,58,Noruega,7396,Arne Brustad,83,NO,NO
150,71,1938,11,Brasil,1690,Leonidas,18,NO,NO
151,71,1938,11,Brasil,1792,Romeu,25,NO,NO
152,71,1938,11,Brasil,1761,Peracio,44,NO,NO
153,71,1938,11,Brasil,1761,Peracio,71,NO,NO
154,71,1938,11,Brasil,1690,Leonidas,93,NO,NO
155,71,1938,11,Brasil,1690,Leonidas,104,NO,NO
156,71,1938,64,Polonia,3162,Fryedryk Szerfke,23,SI,NO
157,71,1938,64,Polonia,3178,Ernest Wilimowski,53,NO,NO
158,71,1938,64,Polonia,3178,Ernest Wilimowski,59,NO,NO
159,71,1938,64,Polonia,3178,Ernest Wilimowski,89,NO,NO
160,71,1938,64,Polonia,3178,Ernest Wilimowski,118,NO,NO
161,71,1938,42,Hungría,7553,Vilmos Kohut,13,NO,NO
162,71,1938,42,Hungría,7618,Geza Toldi,15,NO,NO
163,71,1938,42,Hungría,7596,Gyorgy Sarosi,28,NO,NO
164,71,1938,42,Hungría,7634,Gyula Zsengeller,35,NO,NO
165,71,1938,42,Hungría,7634,Gyula Zsengeller,76,NO,NO
166,71,1938,42,Hungría,7596,Gyorgy Sarosi,89,NO,NO
167,71,1938,,Checoslovaquia,506,Josef Kostalek,93,NO,NO
168,71,1938,,Checoslovaquia,537,Oldrich Nejedly,111,NO,NO
169,71,1938,,Checoslovaquia,597,Josef Zeman,118,NO,NO
170,71,1938,25,Cuba,2431,Hector Socorro,44,NO,NO
171,71,1938,25,Cuba,2428,Jose Magrina,69,NO,NO
172,71,1938,25,Cuba,2431,Hector Socorro,103,NO,NO
173,71,1938,68,Rumania,1856,Silviu Bindea,35,NO,NO
174,71,1938,68,Rumania,1852,Iuliu Baratky,88,NO,NO
